contig_id	target_id	Ecosystem classification
FCH3CGLCCXYL4FAA_NODE_2659	3300009181_____Ga0114969_10007127 (taxid 1000750618)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2664	3300000052_____Draft_c141262 (taxid 1000078872)	Engineered;Biotransformation;Microbial solubilization of coal;Unclassified;Engineered;
FCH3CGLCCXYL4FAA_NODE_2665	3300017971_____Ga0180438_10005331 (taxid 1000626107)	Environmental;Aquatic;Non-marine Saline and Alkaline;Hypersaline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_2667	level1_109461 (taxid 1000226488)	
FCH3CGLCCXYL4FAA_NODE_2670	level2_29072 (taxid 1000791975)	
FCH3CGLCCXYL4FAA_NODE_2671	3300010334_____Ga0136644_10005736 (taxid 1000117506)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2672	3300002835_____B570J40625_100000084 (taxid 1001156244)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2674	unclassified (taxid 0)	
FCH3CGLCCXYL4FAA_NODE_2675	3300010370_____Ga0129336_10004702 (taxid 1000080881)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2676	3300006802_____Ga0070749_10000827 (taxid 1000432251)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2677	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_2678	level1_82173 (taxid 1001168406)	
FCH3CGLCCXYL4FAA_NODE_2679	3300009155_____Ga0114968_10016355 (taxid 1000483850)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2680	3300005542_____Ga0070732_10000243 (taxid 1000361095)	Environmental;Terrestrial;Soil;Unclassified;Terrestrial(soil);
FCH3CGLCCXYL4FAA_NODE_2681	level1_27857 (taxid 1000537530)	
FCH3CGLCCXYL4FAA_NODE_2682	3300005613_____Ga0074649_1004994 (taxid 1000413480)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_2683	3300007539_____Ga0099849_1001376 (taxid 1000011043)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2684	3300006749_____Ga0098042_1000409 (taxid 1000719061)	Environmental;Aquatic;Marine;Oceanic;Marine;
FCH3CGLCCXYL4FAA_NODE_2685	3300009159_____Ga0114978_10000786 (taxid 1000245429)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2686	3300006920_____Ga0070748_1002061 (taxid 1001016539)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2689	3300005805_____Ga0079957_1010452 (taxid 1000011254)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2690	3300009149_____Ga0114918_10010246 (taxid 1000334653)	Environmental;Aquatic;Marine;Oceanic;Marine;
FCH3CGLCCXYL4FAA_NODE_2691	3300010354_____Ga0129333_10000108 (taxid 1000420395)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2692	3300014720_____Ga0172376_10016830 (taxid 1001060585)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2695	3300007519_____Ga0105055_10002508 (taxid 1000408182)	Environmental;Aquatic;Freshwater;Ice;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2696	level5_724178 (taxid 1000036322)	
FCH3CGLCCXYL4FAA_NODE_2698	3300007541_____Ga0099848_1004836 (taxid 1000663131)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2701	level2_36685 (taxid 1000059888)	
FCH3CGLCCXYL4FAA_NODE_2703	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_2704	3300007538_____Ga0099851_1000510 (taxid 1000777989)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2706	3300009184_____Ga0114976_10006848 (taxid 1001186999)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2707	3300006869_____Ga0075477_10004554 (taxid 1000611179)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2708	level2_75643 (taxid 1000976897)	
FCH3CGLCCXYL4FAA_NODE_2709	3300000116_____DelMOSpr2010_c10006750 (taxid 1000042797)	Environmental;Aquatic;Marine;Neritic zone;Marine;
FCH3CGLCCXYL4FAA_NODE_2710	3300003410_____JGI26086J50260_1001197 (taxid 1000680604)	Environmental;Aquatic;Marine;Intertidal zone;Marine;
FCH3CGLCCXYL4FAA_NODE_2712	unclassified (taxid 0)	
FCH3CGLCCXYL4FAA_NODE_2717	3300007542_____Ga0099846_1000211 (taxid 1000909236)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2718	3300013132_____Ga0172372_10000980 (taxid 1000649490)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2719	3300006734_____Ga0098073_1000346 (taxid 1000972084)	Environmental;Aquatic;Marine;Oceanic;Marine;
FCH3CGLCCXYL4FAA_NODE_2721	3300006919_____Ga0070746_10001581 (taxid 1000183448)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2723	3300006802_____Ga0070749_10001700 (taxid 1000495286)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2724	3300009082_____Ga0105099_10007923 (taxid 1000604069)	Environmental;Aquatic;Freshwater;Sediment;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_2725	3300001457_____JGI10211J14876_10001445 (taxid 1000743046)	
FCH3CGLCCXYL4FAA_NODE_2727	3300012964_____Ga0153916_10000120 (taxid 1000928164)	Environmental;Aquatic;Freshwater;Wetlands;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2728	unclassified (taxid 0)	
FCH3CGLCCXYL4FAA_NODE_2729	3300005613_____Ga0074649_1006467 (taxid 1000449645)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_2730	3300002835_____B570J40625_100007358 (taxid 1000058100)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2731	3300005582_____Ga0049080_10003069 (taxid 1000858029)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2733	unclassified (taxid 0)	
FCH3CGLCCXYL4FAA_NODE_2734	3300005517_____Ga0070374_10000458 (taxid 1001161780)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2735	3300009155_____Ga0114968_10004993 (taxid 1001109897)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2739	level1_86344 (taxid 1000067661)	
FCH3CGLCCXYL4FAA_NODE_2740	unclassified (taxid 0)	
FCH3CGLCCXYL4FAA_NODE_2742	3300003826_____Ga0007872_1000071 (taxid 1000755662)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2744	3300002835_____B570J40625_100003395 (taxid 1001179908)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2746	3300013131_____Ga0172373_10002874 (taxid 1000914677)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2747	3300006026_____Ga0075478_10003107 (taxid 1000304327)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2752	3300010370_____Ga0129336_10000280 (taxid 1000005329)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2755	3300009149_____Ga0114918_10005368 (taxid 1001060406)	Environmental;Aquatic;Marine;Oceanic;Marine;
FCH3CGLCCXYL4FAA_NODE_2758	3300009071_____Ga0115566_10001207 (taxid 1000261311)	Environmental;Aquatic;Marine;Pelagic;Marine;
FCH3CGLCCXYL4FAA_NODE_2759	3300002161_____JGI24766J26685_10000072 (taxid 1000037854)	Environmental;Aquatic;Freshwater;Lentic;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_2760	level2_44354 (taxid 1000564797)	
FCH3CGLCCXYL4FAA_NODE_2761	3300001687_____WOR8_10002439 (taxid 1000618898)	Environmental;Aquatic;Marine;Oceanic;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_2762	3300015261_____Ga0182006_1002275 (taxid 1000495103)	Host-associated;Plants;Rhizosphere;Unclassified;Host-associated(plants);
FCH3CGLCCXYL4FAA_NODE_2763	3300006802_____Ga0070749_10009579 (taxid 1000582891)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2764	3300003394_____JGI25907J50239_1000846 (taxid 1000249512)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2765	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_2766	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_2767	3300006734_____Ga0098073_1000068 (taxid 1000973089)	Environmental;Aquatic;Marine;Oceanic;Marine;
FCH3CGLCCXYL4FAA_NODE_2769	level1_25842 (taxid 1000492159)	
FCH3CGLCCXYL4FAA_NODE_2771	3300005613_____Ga0074649_1006533 (taxid 1000449080)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_2772	3300005805_____Ga0079957_1002110 (taxid 1000706661)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2774	3300006919_____Ga0070746_10004677 (taxid 1000199230)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2775	3300006802_____Ga0070749_10000642 (taxid 1000431161)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2777	3300005346_____Ga0074242_11103789 (taxid 1000662951)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_2778	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_2779	3300005613_____Ga0074649_1001266 (taxid 1000354150)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_2780	3300001348_____JGI20154J14316_10001805 (taxid 1000232878)	Environmental;Aquatic;Marine;Neritic zone;Marine;
FCH3CGLCCXYL4FAA_NODE_2781	3300010370_____Ga0129336_10009458 (taxid 1000153079)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2782	level1_47097 (taxid 1000371032)	
FCH3CGLCCXYL4FAA_NODE_2783	unclassified (taxid 0)	
FCH3CGLCCXYL4FAA_NODE_2784	3300005511_____Ga0077121_10001696 (taxid 1000799326)	Host-associated;Plants;Roots;Endophytes;Host-associated(plants);
FCH3CGLCCXYL4FAA_NODE_2785	level2_571326 (taxid 1000943627)	
FCH3CGLCCXYL4FAA_NODE_2786	3300005512_____Ga0074648_1004396 (taxid 1000183936)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_2787	3300005805_____Ga0079957_1001619 (taxid 1000720080)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2791	3300012990_____Ga0159060_1000489 (taxid 1000812948)	Engineered;Wastewater;Industrial wastewater;Petrochemical;Engineered;
FCH3CGLCCXYL4FAA_NODE_2792	3300009082_____Ga0105099_10001714 (taxid 1000503381)	Environmental;Aquatic;Freshwater;Sediment;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_2793	level2_63594 (taxid 1000418560)	
FCH3CGLCCXYL4FAA_NODE_2796	3300007344_____Ga0070745_1005176 (taxid 1000591604)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2798	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_2799	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_2800	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_2801	3300002835_____B570J40625_100005900 (taxid 1000017014)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2802	3300003617_____JGI26082J51739_10003893 (taxid 1000526396)	Environmental;Aquatic;Marine;Intertidal zone;Marine;
FCH3CGLCCXYL4FAA_NODE_2803	3300001687_____WOR8_10009018 (taxid 1000722447)	Environmental;Aquatic;Marine;Oceanic;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_2804	3300006919_____Ga0070746_10009754 (taxid 1000320529)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2805	3300013128_____Ga0172366_10015941 (taxid 1000982273)	Environmental;Aquatic;Freshwater;Lake;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_2807	3300009161_____Ga0114966_10010455 (taxid 1000058651)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2808	level3_8602 (taxid 1000771487)	
FCH3CGLCCXYL4FAA_NODE_2811	3300007960_____Ga0099850_1003433 (taxid 1000401117)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2813	3300007541_____Ga0099848_1005491 (taxid 1000715588)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2814	3300003429_____JGI25914J50564_10003315 (taxid 1000832349)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2815	3300006029_____Ga0075466_1001322 (taxid 1000955291)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2816	3300013005_____Ga0164292_10001885 (taxid 1000436424)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2817	3300009149_____Ga0114918_10007045 (taxid 1001118874)	Environmental;Aquatic;Marine;Oceanic;Marine;
FCH3CGLCCXYL4FAA_NODE_2819	3300007539_____Ga0099849_1002539 (taxid 1000027066)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2820	3300000117_____DelMOWin2010_c10001008 (taxid 1000522812)	Environmental;Aquatic;Marine;Neritic zone;Marine;
FCH3CGLCCXYL4FAA_NODE_2822	3300005805_____Ga0079957_1005354 (taxid 1000771951)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2824	3300007522_____Ga0105053_10033221 (taxid 1000269072)	Environmental;Aquatic;Freshwater;Ice;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2825	level1_71572 (taxid 1000673702)	
FCH3CGLCCXYL4FAA_NODE_2826	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_2827	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_2829	3300009529_____Ga0114919_10000308 (taxid 1000330741)	Environmental;Aquatic;Marine;Oceanic;Marine;
FCH3CGLCCXYL4FAA_NODE_2831	3300007640_____Ga0070751_1008412 (taxid 1000754465)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2832	3300007651_____Ga0102900_1001114 (taxid 1000179732)	Environmental;Aquatic;Marine;Intertidal zone;Marine;
FCH3CGLCCXYL4FAA_NODE_2834	3300005613_____Ga0074649_1007117 (taxid 1000463542)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_2835	3300002835_____B570J40625_100003763 (taxid 1001177847)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2836	level1_100710 (taxid 1000064568)	
FCH3CGLCCXYL4FAA_NODE_2837	3300005931_____Ga0075119_1002819 (taxid 1000936666)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Non-marine_Saline_and_Alkaline;
FCH3CGLCCXYL4FAA_NODE_2838	3300005805_____Ga0079957_1001993 (taxid 1000712577)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2840	3300007346_____Ga0070753_1001509 (taxid 1000678650)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2842	level1_49543 (taxid 1000419402)	
FCH3CGLCCXYL4FAA_NODE_2843	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_2844	3300013126_____Ga0172367_10012642 (taxid 1001160005)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2845	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_2846	3300007960_____Ga0099850_1002967 (taxid 1000344286)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2847	3300007541_____Ga0099848_1005357 (taxid 1000712354)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2848	3300006802_____Ga0070749_10001885 (taxid 1000492057)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2849	3300013101_____Ga0164313_10000187 (taxid 1000753763)	Environmental;Aquatic;Marine;Hydrothermal vents;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_2850	3300009149_____Ga0114918_10012232 (taxid 1000360961)	Environmental;Aquatic;Marine;Oceanic;Marine;
FCH3CGLCCXYL4FAA_NODE_2851	level3_10876 (taxid 1000323114)	
FCH3CGLCCXYL4FAA_NODE_2852	unclassified (taxid 0)	
FCH3CGLCCXYL4FAA_NODE_2854	3300007542_____Ga0099846_1000104 (taxid 1000908801)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2855	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_2857	3300000052_____Draft_c141262 (taxid 1000078872)	Engineered;Biotransformation;Microbial solubilization of coal;Unclassified;Engineered;
FCH3CGLCCXYL4FAA_NODE_2858	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_2859	3300005527_____Ga0068876_10000282 (taxid 1000798764)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2860	3300007276_____Ga0070747_1003606 (taxid 1000579207)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2861	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_2863	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_2864	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_2865	3300009149_____Ga0114918_10007442 (taxid 1001116338)	Environmental;Aquatic;Marine;Oceanic;Marine;
FCH3CGLCCXYL4FAA_NODE_2866	3300003430_____JGI25921J50272_10000001 (taxid 1000098964)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2867	3300009170_____Ga0105096_10002876 (taxid 1000901278)	Environmental;Aquatic;Freshwater;Sediment;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_2868	level1_29230 (taxid 1000558319)	
FCH3CGLCCXYL4FAA_NODE_2869	3300010370_____Ga0129336_10000694 (taxid 1000007369)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2870	3300000385_____PR_CR_10_Liq_1_inCRDRAFT_1004044 (taxid 1000161637)	Environmental;Aquatic;Marine;Unclassified;Marine;
FCH3CGLCCXYL4FAA_NODE_2873	3300000124_____BS_KBA_SWE12_21mDRAFT_c10001691 (taxid 1000974125)	Environmental;Aquatic;Marine;Wetlands;Marine;
FCH3CGLCCXYL4FAA_NODE_2874	level2_21588 (taxid 1000616997)	
FCH3CGLCCXYL4FAA_NODE_2875	3300005613_____Ga0074649_1004430 (taxid 1000411807)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_2876	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_2877	3300005512_____Ga0074648_1004446 (taxid 1000183545)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_2880	level2_69182 (taxid 1000474344)	
FCH3CGLCCXYL4FAA_NODE_2881	3300005585_____Ga0049084_10003079 (taxid 1000002156)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2882	level1_25085 (taxid 1000496794)	
FCH3CGLCCXYL4FAA_NODE_2883	3300013010_____Ga0129327_10004957 (taxid 1000462007)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2884	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_2885	level1_43547 (taxid 1000264968)	
FCH3CGLCCXYL4FAA_NODE_2886	3300005611_____Ga0074647_1001594 (taxid 1001096641)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_2887	3300013005_____Ga0164292_10000036 (taxid 1000381495)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2888	3300007609_____Ga0102945_1000802 (taxid 1000226581)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Non-marine_Saline_and_Alkaline;
FCH3CGLCCXYL4FAA_NODE_2889	3300007640_____Ga0070751_1003224 (taxid 1000614597)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2891	3300009183_____Ga0114974_10000063 (taxid 1000337713)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2892	level1_99058 (taxid 1000626719)	
FCH3CGLCCXYL4FAA_NODE_2894	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_2895	unclassified (taxid 0)	
FCH3CGLCCXYL4FAA_NODE_2897	3300005613_____Ga0074649_1001804 (taxid 1000356292)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_2899	3300005805_____Ga0079957_1007773 (taxid 1000808611)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2900	3300009152_____Ga0114980_10000142 (taxid 1000770434)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2901	3300010157_____Ga0114964_10001512 (taxid 1000660937)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2902	level1_72065 (taxid 1000676882)	
FCH3CGLCCXYL4FAA_NODE_2904	3300005527_____Ga0068876_10003072 (taxid 1000836186)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2905	level2_65857 (taxid 1000455719)	
FCH3CGLCCXYL4FAA_NODE_2906	2199352018_____QLA_contig00182.182 (taxid 1000339384)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Non-marine_Saline_and_Alkaline;
FCH3CGLCCXYL4FAA_NODE_2907	3300006869_____Ga0075477_10001066 (taxid 1000554452)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2908	3300003617_____JGI26082J51739_10003893 (taxid 1000526396)	Environmental;Aquatic;Marine;Intertidal zone;Marine;
FCH3CGLCCXYL4FAA_NODE_2910	3300009149_____Ga0114918_10006561 (taxid 1001113691)	Environmental;Aquatic;Marine;Oceanic;Marine;
FCH3CGLCCXYL4FAA_NODE_2911	level2_51028 (taxid 1000983594)	
FCH3CGLCCXYL4FAA_NODE_2912	3300002835_____B570J40625_100057649 (taxid 1000273238)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2913	3300007074_____Ga0075110_1001736 (taxid 1000423329)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Non-marine_Saline_and_Alkaline;
FCH3CGLCCXYL4FAA_NODE_2914	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_2916	3300005662_____Ga0078894_10005216 (taxid 1001138268)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2918	3300005943_____Ga0073926_10000112 (taxid 1001123237)	Environmental;Terrestrial;Soil;Sand;Terrestrial(soil);
FCH3CGLCCXYL4FAA_NODE_2919	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_2920	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_2921	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_2922	level1_33982 (taxid 1000950766)	
FCH3CGLCCXYL4FAA_NODE_2923	3300008050_____Ga0098052_1001113 (taxid 1001185086)	Environmental;Aquatic;Marine;Oceanic;Marine;
FCH3CGLCCXYL4FAA_NODE_2925	3300005805_____Ga0079957_1001026 (taxid 1000716451)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2926	level1_78917 (taxid 1000798450)	
FCH3CGLCCXYL4FAA_NODE_2927	3300005528_____Ga0068872_10006826 (taxid 1000729060)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2929	3300006565_____Ga0100228_1026753 (taxid 1000748465)	Environmental;Aquatic;Marine;Oceanic;Marine;
FCH3CGLCCXYL4FAA_NODE_2930	level1_107383 (taxid 1000189414)	
FCH3CGLCCXYL4FAA_NODE_2931	level1_76159 (taxid 1000746191)	
FCH3CGLCCXYL4FAA_NODE_2932	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_2933	3300002186_____JGI24539J26755_10002915 (taxid 1000077988)	Environmental;Aquatic;Marine;Oceanic;Marine;
FCH3CGLCCXYL4FAA_NODE_2935	3300013004_____Ga0164293_10014270 (taxid 1000074830)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2937	3300013005_____Ga0164292_10015875 (taxid 1001002007)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2938	3300005805_____Ga0079957_1005359 (taxid 1000771955)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2939	3300005805_____Ga0079957_1004874 (taxid 1000747527)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_2940	3300006805_____Ga0075464_10000966 (taxid 1000158761)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_2941	level2_513319 (taxid 1000204994)	
FCH3CGLCCXYL4FAA_NODE_2942	unclassified (taxid 0)	
FCH3CGLCCXYL4FAA_NODE_2945	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_2946	level0_1 (taxid 1000675921)	
